sex,days_b_screening_arrest_cat,juv_other_count_cat,two_year_recid,c_charge_degree,age_cat,juv_misd_count_cat,race_cat,c_days_from_compas_cat,juv_fel_count_cat,priors_count_cat
Male,days_b_screening_arrest_0,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_0,juv_fel_count_0,priors_count_7-9
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_7-9
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_2+,0,F,Greater than 45,juv_misd_count_1,non_white,c_days_from_compas_1,juv_fel_count_1+,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Greater than 45,cjuv_misd_count_2+,non_white,c_days_from_compas_1,juv_fel_count_1+,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_0,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_0,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_1,1,F,Less than 25,cjuv_misd_count_2+,white,c_days_from_compas_8-14,juv_fel_count_0,priors_count_10-15
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_0,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_10-15
Male,days_b_screening_arrest_0,juv_other_count_0,1,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_8-14,juv_fel_count_0,priors_count_0
Female,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_15+
Male,days_b_screening_arrest_0,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_10-15
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_22-28,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_1,white,c_days_from_compas_2-7,juv_fel_count_0,priors_count_7-9
Female,days_b_screening_arrest_1+,juv_other_count_1,1,F,Less than 25,cjuv_misd_count_2+,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Female,days_b_screening_arrest_-1,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_0,juv_other_count_0,1,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_7-9
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,white,c_days_from_compas_15-21,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_1,1,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_7-9
Male,days_b_screening_arrest_0,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_0,juv_other_count_0,1,M,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_1,white,c_days_from_compas_2-7,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Female,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_1+,juv_other_count_1,1,F,Greater than 45,cjuv_misd_count_2+,white,c_days_from_compas_2-7,juv_fel_count_1+,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_7-9
Male,days_b_screening_arrest_-1,juv_other_count_2+,0,F,Less than 25,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Female,days_b_screening_arrest_0,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_0,juv_fel_count_0,priors_count_2-3
Female,days_b_screening_arrest_lt_-3,juv_other_count_1,1,M,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_1+,priors_count_7-9
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_0,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_0,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,1,M,Greater than 45,juv_misd_count_0,white,c_days_from_compas_22-28,juv_fel_count_0,priors_count_15+
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Less than 25,juv_misd_count_1,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_1+,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_0,juv_other_count_0,1,M,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Female,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,1,F,25 - 45,juv_misd_count_1,white,c_days_from_compas_22-28,juv_fel_count_0,priors_count_15+
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Female,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_1,0,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Female,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_10-15
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_0,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_7-9
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,Greater than 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,1,M,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_8-14,juv_fel_count_1+,priors_count_15+
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Female,days_b_screening_arrest_1+,juv_other_count_0,0,M,25 - 45,juv_misd_count_1,white,c_days_from_compas_15-21,juv_fel_count_1+,priors_count_1
Female,days_b_screening_arrest_1+,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_29+,juv_fel_count_0,priors_count_7-9
Male,days_b_screening_arrest_-1,juv_other_count_1,0,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_10-15
Male,days_b_screening_arrest_-1,juv_other_count_1,1,M,Less than 25,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_22-28,juv_fel_count_0,priors_count_15+
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Female,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Female,days_b_screening_arrest_-1,juv_other_count_2+,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_15-21,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_0,juv_other_count_2+,1,F,25 - 45,cjuv_misd_count_2+,white,c_days_from_compas_0,juv_fel_count_0,priors_count_10-15
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,0,M,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_22-28,juv_fel_count_1+,priors_count_1
Female,days_b_screening_arrest_-1,juv_other_count_2+,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_1,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_10-15
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_15-21,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_lt_-3,juv_other_count_0,1,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_2-7,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_1+,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_29+,juv_fel_count_0,priors_count_7-9
Female,days_b_screening_arrest_-2,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_29+,juv_fel_count_0,priors_count_15+
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_1+,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_1,0,M,Less than 25,juv_misd_count_1,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_2+,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_15+
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_10-15
Female,days_b_screening_arrest_-1,juv_other_count_0,1,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Less than 25,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Female,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_29+,juv_fel_count_1+,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_lt_-3,juv_other_count_2+,0,F,25 - 45,juv_misd_count_1,white,c_days_from_compas_22-28,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,white,c_days_from_compas_0,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Less than 25,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,M,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_0,juv_other_count_0,0,M,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_2-3
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,25 - 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_1+,priors_count_2-3
Male,days_b_screening_arrest_0,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_7-9
Female,days_b_screening_arrest_1+,juv_other_count_2+,0,M,Less than 25,juv_misd_count_1,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_0,juv_other_count_0,0,M,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_10-15
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_lt_-3,juv_other_count_1,0,M,Greater than 45,juv_misd_count_0,white,c_days_from_compas_2-7,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_4-6
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,Less than 25,juv_misd_count_1,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_7-9
Female,days_b_screening_arrest_-1,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,white,c_days_from_compas_1,juv_fel_count_0,priors_count_1
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,0,F,Greater than 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_0
Male,days_b_screening_arrest_-1,juv_other_count_0,1,M,25 - 45,juv_misd_count_0,non_white,c_days_from_compas_1,juv_fel_count_0,priors_count_10-15
