fam_inc,race,male,admit,lsat_bin,ugpa_bin
4.0,White,0.0,0,lsat_35_39,ugpa_3.0_3.25
3.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_31_35,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_23_27,ugpa_2.75_3.0
3.0,Non-White,1.0,0,lsat_35_39,ugpa_2.5_2.75
3.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_39_43,ugpa_3.0_3.25
4.0,White,1.0,1,lsat_43_47,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
5.0,White,0.0,0,lsat_31_35,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_35_39,ugpa_3.75_4.0
3.0,Non-White,0.0,0,lsat_31_35,ugpa_3.25_3.5
5.0,White,1.0,0,lsat_35_39,ugpa_2.5_2.75
5.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_39_43,ugpa_2.5_2.75
3.0,White,0.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,White,0.0,0,lsat_31_35,ugpa_2.25_2.5
2.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_27_31,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_27_31,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_35_39,ugpa_2.75_3.0
5.0,White,1.0,0,lsat_31_35,ugpa_3.5_3.75
2.0,White,1.0,0,lsat_39_43,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_27_31,ugpa_3.0_3.25
3.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_23_27,ugpa_3.0_3.25
3.0,White,0.0,1,lsat_43_47,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
3.0,Non-White,1.0,0,lsat_35_39,ugpa_3.75_4.0
1.0,White,1.0,0,lsat_39_43,ugpa_3.75_4.0
5.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_31_35,ugpa_3.5_3.75
3.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_39_43,ugpa_2.75_3.0
2.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
2.0,White,1.0,0,lsat_39_43,ugpa_3.0_3.25
4.0,White,1.0,1,lsat_27_31,ugpa_3.75_4.0
3.0,White,1.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
5.0,White,0.0,0,lsat_31_35,ugpa_3.0_3.25
3.0,White,0.0,0,lsat_39_43,ugpa_3.25_3.5
1.0,Non-White,0.0,0,lsat_31_35,ugpa_2.75_3.0
1.0,Non-White,1.0,0,lsat_31_35,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
5.0,Non-White,1.0,1,lsat_43_47,ugpa_3.75_4.0
3.0,White,1.0,1,lsat_43_47,ugpa_2.5_2.75
3.0,White,0.0,0,lsat_31_35,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_31_35,ugpa_2.25_2.5
4.0,White,1.0,1,lsat_23_27,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_11_15,ugpa_1.5_1.75
3.0,White,1.0,0,lsat_31_35,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_27_31,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_27_31,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
3.0,Non-White,1.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_39_43,ugpa_3.0_3.25
3.0,White,1.0,1,lsat_43_47,ugpa_2.75_3.0
3.0,White,0.0,0,lsat_31_35,ugpa_2.75_3.0
5.0,Non-White,1.0,0,lsat_27_31,ugpa_3.25_3.5
2.0,White,0.0,0,lsat_31_35,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
2.0,Non-White,0.0,0,lsat_31_35,ugpa_2.25_2.5
4.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
2.0,Non-White,1.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
4.0,Non-White,1.0,0,lsat_31_35,ugpa_2.75_3.0
2.0,White,1.0,0,lsat_27_31,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_27_31,ugpa_3.0_3.25
3.0,White,1.0,1,lsat_43_47,ugpa_3.5_3.75
3.0,Non-White,0.0,0,lsat_31_35,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
2.0,Non-White,0.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,Non-White,1.0,0,lsat_31_35,ugpa_3.25_3.5
5.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
3.0,White,0.0,0,lsat_27_31,ugpa_3.0_3.25
1.0,White,1.0,0,lsat_43_47,ugpa_3.5_3.75
5.0,Non-White,1.0,1,lsat_43_47,ugpa_3.0_3.25
4.0,Non-White,1.0,0,lsat_35_39,ugpa_2.25_2.5
5.0,White,0.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,White,1.0,1,lsat_43_47,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_31_35,ugpa_2.25_2.5
3.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_31_35,ugpa_3.75_4.0
2.0,Non-White,0.0,1,lsat_31_35,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
4.0,Non-White,1.0,0,lsat_35_39,ugpa_2.0_2.25
3.0,Non-White,0.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,White,0.0,0,lsat_35_39,ugpa_3.0_3.25
5.0,White,1.0,0,lsat_39_43,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_31_35,ugpa_2.25_2.5
4.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
5.0,Non-White,0.0,0,lsat_31_35,ugpa_2.75_3.0
3.0,Non-White,0.0,0,lsat_31_35,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_39_43,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,Non-White,1.0,0,lsat_35_39,ugpa_3.25_3.5
5.0,White,0.0,0,lsat_27_31,ugpa_2.75_3.0
3.0,Non-White,0.0,0,lsat_31_35,ugpa_2.5_2.75
3.0,Non-White,0.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,White,0.0,1,lsat_43_47,ugpa_3.0_3.25
3.0,White,0.0,0,lsat_39_43,ugpa_3.25_3.5
5.0,White,0.0,0,lsat_27_31,ugpa_1.75_2.0
2.0,Non-White,1.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,White,0.0,0,lsat_23_27,ugpa_3.0_3.25
3.0,White,0.0,0,lsat_19_23,ugpa_2.25_2.5
3.0,Non-White,1.0,0,lsat_39_43,ugpa_3.75_4.0
3.0,White,0.0,0,lsat_31_35,ugpa_2.5_2.75
4.0,White,1.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
2.0,White,0.0,0,lsat_27_31,ugpa_2.75_3.0
5.0,White,0.0,0,lsat_43_47,ugpa_2.75_3.0
4.0,White,1.0,1,lsat_43_47,ugpa_3.25_3.5
2.0,Non-White,1.0,0,lsat_39_43,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_31_35,ugpa_2.75_3.0
3.0,White,0.0,0,lsat_39_43,ugpa_3.75_4.0
3.0,Non-White,1.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_27_31,ugpa_2.25_2.5
4.0,White,0.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_15_19,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,Non-White,1.0,0,lsat_39_43,ugpa_2.0_2.25
4.0,White,0.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
2.0,White,0.0,0,lsat_27_31,ugpa_2.0_2.25
4.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_27_31,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_23_27,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_35_39,ugpa_3.75_4.0
4.0,White,0.0,0,lsat_39_43,ugpa_3.5_3.75
2.0,White,0.0,0,lsat_31_35,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,Non-White,0.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_31_35,ugpa_3.5_3.75
3.0,White,0.0,0,lsat_31_35,ugpa_2.75_3.0
3.0,Non-White,1.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,Non-White,0.0,0,lsat_35_39,ugpa_3.25_3.5
2.0,Non-White,0.0,1,lsat_43_47,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_31_35,ugpa_3.75_4.0
4.0,White,0.0,0,lsat_35_39,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_39_43,ugpa_3.0_3.25
2.0,White,1.0,0,lsat_35_39,ugpa_2.75_3.0
3.0,White,0.0,0,lsat_31_35,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_39_43,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,White,0.0,0,lsat_39_43,ugpa_3.75_4.0
3.0,Non-White,1.0,1,lsat_43_47,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_27_31,ugpa_2.5_2.75
5.0,White,1.0,0,lsat_35_39,ugpa_2.75_3.0
3.0,White,1.0,1,lsat_43_47,ugpa_2.75_3.0
4.0,Non-White,0.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_39_43,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
5.0,White,0.0,0,lsat_35_39,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,1.0,1,lsat_43_47,ugpa_2.0_2.25
4.0,White,1.0,0,lsat_35_39,ugpa_2.25_2.5
4.0,White,0.0,0,lsat_27_31,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_39_43,ugpa_2.75_3.0
4.0,Non-White,1.0,0,lsat_31_35,ugpa_3.0_3.25
2.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_39_43,ugpa_3.0_3.25
3.0,White,1.0,0,lsat_27_31,ugpa_3.25_3.5
3.0,White,0.0,1,lsat_43_47,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_39_43,ugpa_3.25_3.5
3.0,White,0.0,1,lsat_11_15,ugpa_1.5_1.75
2.0,Non-White,0.0,0,lsat_27_31,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_39_43,ugpa_2.75_3.0
3.0,Non-White,0.0,0,lsat_27_31,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_35_39,ugpa_2.5_2.75
4.0,White,0.0,0,lsat_35_39,ugpa_2.0_2.25
1.0,Non-White,0.0,0,lsat_35_39,ugpa_2.5_2.75
2.0,Non-White,0.0,1,lsat_39_43,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_39_43,ugpa_3.75_4.0
4.0,Non-White,1.0,0,lsat_35_39,ugpa_2.75_3.0
5.0,Non-White,0.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,White,0.0,1,lsat_43_47,ugpa_3.0_3.25
3.0,Non-White,1.0,0,lsat_31_35,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_31_35,ugpa_2.5_2.75
3.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
3.0,White,1.0,1,lsat_15_19,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_31_35,ugpa_2.75_3.0
2.0,Non-White,0.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_31_35,ugpa_2.25_2.5
3.0,White,1.0,1,lsat_43_47,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_27_31,ugpa_3.0_3.25
5.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
2.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_35_39,ugpa_2.75_3.0
5.0,White,0.0,0,lsat_35_39,ugpa_3.75_4.0
4.0,Non-White,1.0,1,lsat_43_47,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
5.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_27_31,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_39_43,ugpa_3.75_4.0
5.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
4.0,Non-White,0.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_35_39,ugpa_2.25_2.5
4.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_31_35,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_39_43,ugpa_2.75_3.0
3.0,White,0.0,0,lsat_35_39,ugpa_3.75_4.0
3.0,White,1.0,0,lsat_31_35,ugpa_2.75_3.0
3.0,White,0.0,0,lsat_39_43,ugpa_1.75_2.0
5.0,Non-White,1.0,0,lsat_11_15,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_27_31,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_35_39,ugpa_3.5_3.75
3.0,White,0.0,0,lsat_27_31,ugpa_3.0_3.25
5.0,White,0.0,0,lsat_27_31,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_39_43,ugpa_2.25_2.5
2.0,White,0.0,0,lsat_31_35,ugpa_3.25_3.5
5.0,White,0.0,0,lsat_31_35,ugpa_2.25_2.5
5.0,White,1.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
1.0,Non-White,0.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_31_35,ugpa_3.5_3.75
4.0,Non-White,1.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
3.0,White,0.0,1,lsat_43_47,ugpa_2.5_2.75
3.0,White,0.0,1,lsat_27_31,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_23_27,ugpa_3.25_3.5
2.0,White,0.0,1,lsat_43_47,ugpa_3.5_3.75
2.0,Non-White,0.0,0,lsat_27_31,ugpa_3.0_3.25
5.0,White,0.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,Non-White,1.0,0,lsat_39_43,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_35_39,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_35_39,ugpa_2.25_2.5
4.0,White,1.0,0,lsat_23_27,ugpa_3.75_4.0
4.0,Non-White,1.0,0,lsat_35_39,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_27_31,ugpa_2.75_3.0
5.0,White,0.0,0,lsat_27_31,ugpa_3.25_3.5
3.0,Non-White,0.0,0,lsat_35_39,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_31_35,ugpa_3.75_4.0
4.0,White,0.0,0,lsat_31_35,ugpa_3.0_3.25
5.0,White,1.0,0,lsat_27_31,ugpa_2.5_2.75
4.0,Non-White,1.0,0,lsat_31_35,ugpa_2.5_2.75
4.0,White,0.0,0,lsat_39_43,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_39_43,ugpa_3.75_4.0
4.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
2.0,Non-White,0.0,0,lsat_31_35,ugpa_3.0_3.25
1.0,White,1.0,0,lsat_31_35,ugpa_2.5_2.75
5.0,White,1.0,1,lsat_43_47,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_39_43,ugpa_2.75_3.0
3.0,Non-White,1.0,0,lsat_35_39,ugpa_2.25_2.5
3.0,Non-White,0.0,0,lsat_27_31,ugpa_1.75_2.0
4.0,White,0.0,0,lsat_35_39,ugpa_2.5_2.75
3.0,Non-White,1.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,Non-White,0.0,0,lsat_19_23,ugpa_3.25_3.5
4.0,Non-White,1.0,1,lsat_43_47,ugpa_3.25_3.5
2.0,Non-White,1.0,0,lsat_39_43,ugpa_3.75_4.0
3.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
5.0,White,1.0,0,lsat_23_27,ugpa_2.0_2.25
4.0,Non-White,1.0,0,lsat_19_23,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_27_31,ugpa_3.0_3.25
2.0,Non-White,1.0,0,lsat_27_31,ugpa_3.5_3.75
3.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
3.0,White,0.0,0,lsat_35_39,ugpa_3.75_4.0
3.0,Non-White,0.0,1,lsat_43_47,ugpa_3.5_3.75
3.0,Non-White,1.0,1,lsat_43_47,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_39_43,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_39_43,ugpa_2.5_2.75
4.0,White,0.0,0,lsat_31_35,ugpa_2.75_3.0
5.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_31_35,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,Non-White,1.0,0,lsat_39_43,ugpa_3.0_3.25
5.0,White,1.0,0,lsat_23_27,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_35_39,ugpa_2.25_2.5
4.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
1.0,Non-White,0.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_31_35,ugpa_2.25_2.5
2.0,Non-White,0.0,0,lsat_27_31,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
5.0,Non-White,1.0,0,lsat_27_31,ugpa_2.5_2.75
4.0,White,0.0,0,lsat_27_31,ugpa_3.0_3.25
3.0,Non-White,1.0,0,lsat_39_43,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
4.0,Non-White,1.0,0,lsat_19_23,ugpa_2.5_2.75
4.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
3.0,Non-White,0.0,0,lsat_31_35,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_39_43,ugpa_2.5_2.75
2.0,White,0.0,0,lsat_31_35,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_27_31,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_39_43,ugpa_2.75_3.0
1.0,White,1.0,0,lsat_39_43,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_39_43,ugpa_3.75_4.0
4.0,Non-White,0.0,0,lsat_31_35,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_31_35,ugpa_3.5_3.75
2.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_31_35,ugpa_2.5_2.75
4.0,Non-White,0.0,0,lsat_39_43,ugpa_2.75_3.0
3.0,Non-White,1.0,1,lsat_43_47,ugpa_3.25_3.5
5.0,White,1.0,0,lsat_35_39,ugpa_3.75_4.0
3.0,Non-White,1.0,1,lsat_43_47,ugpa_3.5_3.75
2.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
4.0,Non-White,1.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,White,0.0,1,lsat_43_47,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_39_43,ugpa_3.75_4.0
3.0,White,0.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_35_39,ugpa_3.0_3.25
4.0,White,1.0,1,lsat_43_47,ugpa_3.75_4.0
3.0,White,1.0,0,lsat_35_39,ugpa_3.75_4.0
3.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_39_43,ugpa_1.75_2.0
4.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,Non-White,0.0,0,lsat_31_35,ugpa_3.0_3.25
4.0,White,0.0,1,lsat_43_47,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_23_27,ugpa_2.25_2.5
4.0,Non-White,0.0,0,lsat_35_39,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_27_31,ugpa_3.5_3.75
5.0,White,1.0,0,lsat_19_23,ugpa_3.25_3.5
5.0,White,1.0,0,lsat_31_35,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
3.0,Non-White,0.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_35_39,ugpa_3.5_3.75
3.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_35_39,ugpa_2.75_3.0
3.0,Non-White,0.0,0,lsat_31_35,ugpa_2.25_2.5
4.0,Non-White,1.0,0,lsat_35_39,ugpa_3.75_4.0
2.0,Non-White,0.0,0,lsat_27_31,ugpa_3.5_3.75
4.0,Non-White,1.0,0,lsat_31_35,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
3.0,Non-White,1.0,1,lsat_43_47,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_39_43,ugpa_2.5_2.75
4.0,White,0.0,0,lsat_39_43,ugpa_3.5_3.75
5.0,White,1.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
4.0,White,1.0,0,lsat_23_27,ugpa_3.25_3.5
3.0,White,1.0,1,lsat_23_27,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,Non-White,1.0,1,lsat_43_47,ugpa_3.25_3.5
4.0,Non-White,0.0,0,lsat_31_35,ugpa_2.25_2.5
5.0,White,1.0,0,lsat_31_35,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,Non-White,1.0,0,lsat_23_27,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_39_43,ugpa_3.0_3.25
4.0,White,0.0,0,lsat_23_27,ugpa_3.25_3.5
3.0,White,0.0,0,lsat_39_43,ugpa_2.75_3.0
3.0,White,0.0,0,lsat_39_43,ugpa_3.5_3.75
2.0,Non-White,0.0,0,lsat_27_31,ugpa_2.5_2.75
5.0,Non-White,0.0,0,lsat_23_27,ugpa_1.5_1.75
4.0,White,0.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,Non-White,0.0,0,lsat_39_43,ugpa_3.75_4.0
4.0,White,0.0,0,lsat_27_31,ugpa_2.75_3.0
2.0,Non-White,1.0,0,lsat_39_43,ugpa_3.75_4.0
2.0,White,1.0,0,lsat_35_39,ugpa_3.75_4.0
3.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
5.0,Non-White,1.0,0,lsat_35_39,ugpa_2.75_3.0
5.0,White,0.0,0,lsat_27_31,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,White,0.0,1,lsat_11_15,ugpa_2.0_2.25
3.0,White,0.0,0,lsat_31_35,ugpa_3.75_4.0
3.0,White,1.0,0,lsat_39_43,ugpa_2.25_2.5
3.0,Non-White,1.0,0,lsat_31_35,ugpa_2.75_3.0
4.0,White,0.0,0,lsat_39_43,ugpa_3.5_3.75
4.0,White,1.0,1,lsat_43_47,ugpa_3.5_3.75
3.0,Non-White,1.0,0,lsat_35_39,ugpa_3.25_3.5
2.0,White,0.0,1,lsat_43_47,ugpa_3.75_4.0
4.0,White,1.0,0,lsat_35_39,ugpa_2.75_3.0
3.0,Non-White,0.0,0,lsat_39_43,ugpa_3.0_3.25
3.0,Non-White,1.0,0,lsat_39_43,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_35_39,ugpa_3.0_3.25
3.0,White,0.0,1,lsat_43_47,ugpa_3.5_3.75
4.0,Non-White,1.0,0,lsat_39_43,ugpa_2.75_3.0
1.0,White,1.0,0,lsat_39_43,ugpa_3.25_3.5
4.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
5.0,White,1.0,0,lsat_35_39,ugpa_3.5_3.75
4.0,White,1.0,0,lsat_39_43,ugpa_2.5_2.75
3.0,White,1.0,0,lsat_39_43,ugpa_2.25_2.5
5.0,White,1.0,1,lsat_43_47,ugpa_3.0_3.25
3.0,White,0.0,0,lsat_27_31,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_31_35,ugpa_3.5_3.75
4.0,White,0.0,0,lsat_39_43,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_31_35,ugpa_3.0_3.25
3.0,White,1.0,0,lsat_43_47,ugpa_3.5_3.75
5.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
2.0,Non-White,1.0,0,lsat_39_43,ugpa_3.5_3.75
3.0,Non-White,0.0,0,lsat_35_39,ugpa_2.25_2.5
3.0,White,1.0,0,lsat_31_35,ugpa_2.5_2.75
3.0,Non-White,1.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,1.0,1,lsat_43_47,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_39_43,ugpa_3.5_3.75
2.0,Non-White,1.0,1,lsat_43_47,ugpa_2.75_3.0
3.0,White,1.0,0,lsat_35_39,ugpa_3.25_3.5
4.0,White,0.0,0,lsat_31_35,ugpa_3.0_3.25
5.0,White,0.0,0,lsat_35_39,ugpa_3.25_3.5
3.0,White,1.0,0,lsat_27_31,ugpa_2.75_3.0
4.0,White,1.0,0,lsat_31_35,ugpa_3.25_3.5
2.0,Non-White,1.0,0,lsat_35_39,ugpa_2.75_3.0
